time,price,SMA,Lower,Upper,distance,position
2018-03-06 10:18:00,1.23976,1.2319588549618319,1.2170791091738418,1.246838600749822,0.007801145038168089,0.0
2018-03-06 12:39:00,1.23951,1.2318538931297711,1.2173916771973132,1.246316109062229,0.007656106870228774,0.0
2018-03-06 15:00:00,1.24006,1.2317392366412212,1.2177901799610515,1.2456882933213909,0.008320763358778738,0.0
2018-03-06 17:21:00,1.24066,1.2316399236641222,1.2181422822755896,1.2451375650526548,0.009020076335877869,0.0
2018-03-06 19:42:00,1.24064,1.2315457251908397,1.2184831590557323,1.244608291325947,0.009094274809160252,0.0
2018-03-06 22:03:00,1.24192,1.2315031297709924,1.2186150379306167,1.2443912216113682,0.010416870229007502,0.0
2018-03-07 00:24:00,1.24166,1.2314886259541984,1.2186510477585901,1.2443262041498067,0.010171374045801596,0.0
2018-03-07 02:45:00,1.2418,1.23147106870229,1.2186968780756562,1.244245259328924,0.010328931297709953,0.0
2018-03-07 05:06:00,1.24192,1.231480534351145,1.218677034513997,1.244284034188293,0.010439465648854895,0.0
2018-03-07 07:27:00,1.24268,1.231492824427481,1.2186491936743842,1.2443364551805778,0.011187175572519026,0.0
2018-03-07 09:48:00,1.24063,1.2314902290076335,1.2186541825361,1.244326275479167,0.009139770992366403,0.0
2018-03-07 12:09:00,1.24142,1.2314890076335876,1.2186568010711412,1.244321214196034,0.009930992366412372,0.0
2018-03-07 14:30:00,1.2392,1.2314618320610686,1.2187110167504185,1.2442126473717188,0.007738167938931451,0.0
2018-03-07 16:51:00,1.24066,1.2314496946564886,1.218737302897281,1.2441620864156961,0.009210305343511527,0.0
2018-03-07 19:12:00,1.24126,1.2314498473282443,1.2187369811659705,1.244162713490518,0.009810152671755779,0.0
2018-03-07 21:33:00,1.24142,1.2314559541984733,1.2187245771435506,1.244187331253396,0.009964045801526655,0.0
2018-03-07 23:54:00,1.24037,1.2314452671755725,1.2187464792677583,1.2441440550833867,0.008924732824427517,0.0
2018-03-08 02:15:00,1.2407,1.2314454198473281,1.2187461839503773,1.244144655744279,0.009254580152671776,0.0
2018-03-08 04:36:00,1.23998,1.2314547328244274,1.2187321074716904,1.2441773581771645,0.00852526717557267,0.0
2018-03-08 06:57:00,1.23898,1.2314404580152671,1.2187561845634458,1.2441247314670885,0.007539541984732834,0.0
2018-03-08 09:18:00,1.23738,1.2314143511450382,1.2187938079166383,1.244034894373438,0.005965648854961758,0.0
2018-03-08 11:39:00,1.24024,1.231408854961832,1.218804451179217,1.244013258744447,0.008831145038167953,0.0
2018-03-08 14:00:00,1.23299,1.2313487786259543,1.218851381475926,1.2438461757759824,0.0016412213740457648,0.0
2018-03-08 16:21:00,1.23116,1.2312931297709926,1.2188584227387276,1.2437278368032576,-0.00013312977099255718,0.0
2018-03-08 18:42:00,1.23107,1.2312347328244275,1.2188689516700315,1.2436005139788235,-0.000164732824427416,0.0
